Day,Area,Price1,Band,Demand,Excess Demand,Provisional Price,Price Increment Applicable,lat,long,Price
12,Uttar Pradesh W,530.6,2100,0,-1,525.35,0,28,80,105.07
13,Andhra Pradesh,1375,2100,0,-1,0,0,16,80,0
13,Assam,195.11,2100,0,-1,193.18,0,26.2006043,92.9375739,38.636
13,Delhi,3315,2100,0,-1,0,0,28.38,77.12,0
13,Gujarat,1302.9,2100,0,-1,1290,0,23,72,258
13,Haryana,232.3,2100,0,-1,230,0,29.3,76,46
13,Karnataka,1658.78,2100,0,-1,1642.36,0,15,75,328.472
13,Kerala,594.45,2100,0,-1,588.57,0,10,76.25,117.714
13,Kolkata,583.74,2100,0,-1,577.97,0,22.56263,88.36304,115.594
13,Madhya Pradesh,461.31,2100,0,-1,456.75,0,23.3,80,91.35
13,Maharashtra,1520.05,2100,0,-1,1505,0,20,76,301
13,Mumbai,3245,2100,0,-1,0,0,19.07283,72.88261,0
13,North East,55.9,2100,0,-1,55.35,0,29,95,11.07
13,Odisha,182.06,2100,0,-1,180.26,0,26,94.2,36.052
13,Rajasthan,706.11,2100,0,-1,699.12,0,27,74,139.824
13,Tamil Nadu,1737.2,2100,0,-1,1720,0,11,78,344
13,Uttar Pradesh E,456.01,2100,0,-1,451.5,0,26,82,90.3
13,Uttar Pradesh W,530.6,2100,0,-1,525.35,0,28,80,105.07
14,Andhra Pradesh,1375,2100,0,-1,0,0,16,80,0
14,Assam,195.11,2100,0,-1,193.18,0,26.2006043,92.9375739,38.636
14,Delhi,3315,2100,0,-1,0,0,28.38,77.12,0
14,Gujarat,1302.9,2100,0,-1,1290,0,23,72,258
14,Haryana,232.3,2100,0,-1,230,0,29.3,76,46
14,Karnataka,1658.78,2100,0,-1,1642.36,0,15,75,328.472
14,Kerala,594.45,2100,0,-1,588.57,0,10,76.25,117.714
14,Kolkata,583.74,2100,0,-1,577.97,0,22.56263,88.36304,115.594
14,Madhya Pradesh,461.31,2100,0,-1,456.75,0,23.3,80,91.35
14,Maharashtra,1520.05,2100,0,-1,1505,0,20,76,301
14,Mumbai,3245,2100,0,-1,0,0,19.07283,72.88261,0
14,North East,55.9,2100,0,-1,55.35,0,29,95,11.07
14,Odisha,182.06,2100,0,-1,180.26,0,26,94.2,36.052
14,Rajasthan,706.11,2100,0,-1,699.12,0,27,74,139.824
14,Tamil Nadu,1737.2,2100,0,-1,1720,0,11,78,344
14,Uttar Pradesh E,456.01,2100,0,-1,451.5,0,26,82,90.3
14,Uttar Pradesh W,530.6,2100,0,-1,525.35,0,28,80,105.07
15,Andhra Pradesh,1375,2100,0,-1,0,0,16,80,0
15,Assam,195.11,2100,0,-1,193.18,0,26.2006043,92.9375739,38.636
15,Delhi,3315,2100,0,-1,0,0,28.38,77.12,0
15,Gujarat,1302.9,2100,0,-1,1290,0,23,72,258
15,Haryana,232.3,2100,0,-1,230,0,29.3,76,46
15,Karnataka,1658.78,2100,0,-1,1642.36,0,15,75,328.472
15,Kerala,594.45,2100,0,-1,588.57,0,10,76.25,117.714
15,Kolkata,583.74,2100,0,-1,577.97,0,22.56263,88.36304,115.594
15,Madhya Pradesh,461.31,2100,0,-1,456.75,0,23.3,80,91.35
15,Maharashtra,1520.05,2100,0,-1,1505,0,20,76,301
15,Mumbai,3245,2100,0,-1,0,0,19.07283,72.88261,0
15,North East,55.9,2100,0,-1,55.35,0,29,95,11.07
15,Odisha,182.06,2100,0,-1,180.26,0,26,94.2,36.052
15,Rajasthan,706.11,2100,0,-1,699.12,0,27,74,139.824
15,Tamil Nadu,1737.2,2100,0,-1,1720,0,11,78,344
15,Uttar Pradesh E,456.01,2100,0,-1,451.5,0,26,82,90.3
15,Uttar Pradesh W,530.6,2100,0,-1,525.35,0,28,80,105.07
16,Andhra Pradesh,1375,2100,0,-1,0,0,16,80,0
16,Assam,195.11,2100,0,-1,193.18,0,26.2006043,92.9375739,38.636
16,Delhi,3315,2100,0,-1,0,0,28.38,77.12,0
16,Gujarat,1302.9,2100,0,-1,1290,0,23,72,258
16,Haryana,232.3,2100,0,-1,230,0,29.3,76,46
16,Karnataka,1658.78,2100,0,-1,1642.36,0,15,75,328.472
16,Kerala,594.45,2100,0,-1,588.57,0,10,76.25,117.714
16,Kolkata,583.74,2100,0,-1,577.97,0,22.56263,88.36304,115.594
16,Madhya Pradesh,461.31,2100,0,-1,456.75,0,23.3,80,91.35
16,Maharashtra,1520.05,2100,0,-1,1505,0,20,76,301
16,Mumbai,3245,2100,0,-1,0,0,19.07283,72.88261,0
16,North East,55.9,2100,0,-1,55.35,0,29,95,11.07
16,Odisha,182.06,2100,0,-1,180.26,0,26,94.2,36.052
16,Rajasthan,706.11,2100,0,-1,699.12,0,27,74,139.824
16,Tamil Nadu,1737.2,2100,0,-1,1720,0,11,78,344
16,Uttar Pradesh E,456.01,2100,0,-1,451.5,0,26,82,90.3
16,Uttar Pradesh W,530.6,2100,0,-1,525.35,0,28,80,105.07
17,Andhra Pradesh,1375,2100,0,-1,0,0,16,80,0
17,Assam,195.11,2100,0,-1,193.18,0,26.2006043,92.9375739,38.636
17,Delhi,3315,2100,0,-1,0,0,28.38,77.12,0
17,Gujarat,1302.9,2100,0,-1,1290,0,23,72,258
17,Haryana,232.3,2100,0,-1,230,0,29.3,76,46
17,Karnataka,1658.78,2100,0,-1,1642.36,0,15,75,328.472
17,Kerala,594.45,2100,0,-1,588.57,0,10,76.25,117.714
17,Kolkata,583.74,2100,0,-1,577.97,0,22.56263,88.36304,115.594
17,Madhya Pradesh,461.31,2100,0,-1,456.75,0,23.3,80,91.35
17,Maharashtra,1520.05,2100,0,-1,1505,0,20,76,301
17,Mumbai,3245,2100,0,-1,0,0,19.07283,72.88261,0
17,North East,55.9,2100,0,-1,55.35,0,29,95,11.07
17,Odisha,182.06,2100,0,-1,180.26,0,26,94.2,36.052
17,Rajasthan,706.11,2100,0,-1,699.12,0,27,74,139.824
17,Tamil Nadu,1737.2,2100,0,-1,1720,0,11,78,344
17,Uttar Pradesh E,456.01,2100,0,-1,451.5,0,26,82,90.3
17,Uttar Pradesh W,530.6,2100,0,-1,525.35,0,28,80,105.07
18,Andhra Pradesh,1375,2100,0,-1,0,0,16,80,0
18,Assam,195.11,2100,0,-1,193.18,0,26.2006043,92.9375739,38.636
18,Delhi,3315,2100,0,-1,0,0,28.38,77.12,0
18,Gujarat,1302.9,2100,0,-1,1290,0,23,72,258
18,Haryana,232.3,2100,0,-1,230,0,29.3,76,46
18,Karnataka,1658.78,2100,0,-1,1642.36,0,15,75,328.472
18,Kerala,594.45,2100,0,-1,588.57,0,10,76.25,117.714
18,Kolkata,583.74,2100,0,-1,577.97,0,22.56263,88.36304,115.594
18,Madhya Pradesh,461.31,2100,0,-1,456.75,0,23.3,80,91.35
18,Maharashtra,1520.05,2100,0,-1,1505,0,20,76,301
18,Mumbai,3245,2100,0,-1,0,0,19.07283,72.88261,0
18,North East,55.9,2100,0,-1,55.35,0,29,95,11.07
18,Odisha,182.06,2100,0,-1,180.26,0,26,94.2,36.052
18,Rajasthan,706.11,2100,0,-1,699.12,0,27,74,139.824
18,Tamil Nadu,1737.2,2100,0,-1,1720,0,11,78,344
18,Uttar Pradesh E,456.01,2100,0,-1,451.5,0,26,82,90.3
18,Uttar Pradesh W,530.6,2100,0,-1,525.35,0,28,80,105.07
19,Andhra Pradesh,1375,2100,0,-1,0,0,16,80,0
19,Assam,195.11,2100,0,-1,193.18,0,26.2006043,92.9375739,38.636
19,Delhi,3315,2100,0,-1,0,0,28.38,77.12,0
19,Gujarat,1302.9,2100,0,-1,1290,0,23,72,258
19,Haryana,232.3,2100,0,-1,230,0,29.3,76,46
19,Karnataka,1658.78,2100,0,-1,1642.36,0,15,75,328.472
19,Kerala,594.45,2100,0,-1,588.57,0,10,76.25,117.714
19,Kolkata,583.74,2100,0,-1,577.97,0,22.56263,88.36304,115.594
19,Madhya Pradesh,461.31,2100,0,-1,456.75,0,23.3,80,91.35
19,Maharashtra,1520.05,2100,0,-1,1505,0,20,76,301
19,Mumbai,3245,2100,0,-1,0,0,19.07283,72.88261,0
19,North East,55.9,2100,0,-1,55.35,0,29,95,11.07
19,Odisha,182.06,2100,0,-1,180.26,0,26,94.2,36.052
19,Rajasthan,706.11,2100,0,-1,699.12,0,27,74,139.824
19,Tamil Nadu,1737.2,2100,0,-1,1720,0,11,78,344
19,Uttar Pradesh E,456.01,2100,0,-1,451.5,0,26,82,90.3
19,Uttar Pradesh W,530.6,2100,0,-1,525.35,0,28,80,105.07
